datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt
2021-08-24,11:30,11:45,Hirsch,4,8,12
2021-08-24,11:45,12:00,Hirsch,2,8,10
2021-08-24,12:00,12:15,Hirsch,3,4,7
2021-08-24,12:15,12:30,Hirsch,5,8,13
2021-08-24,12:30,12:45,Hirsch,9,11,20
2021-08-24,12:45,13:00,Hirsch,11,3,14
2021-08-24,13:00,13:15,Hirsch,5,0,5
2021-08-24,13:15,13:30,Hirsch,14,8,22
2021-08-24,13:30,13:45,Hirsch,7,10,17
2021-08-24,13:45,14:00,Hirsch,6,12,18
2021-08-24,14:00,14:15,Hirsch,7,4,11
2021-08-24,14:15,14:30,Hirsch,11,2,13
2021-08-24,14:30,14:45,Hirsch,7,5,12
2021-08-24,14:45,15:00,Hirsch,6,7,13
2021-08-24,15:00,15:15,Hirsch,10,4,14
2021-08-24,15:15,15:30,Hirsch,10,17,27
2021-08-24,15:30,15:45,Hirsch,11,8,19
2021-08-24,15:45,16:00,Hirsch,17,2,19
2021-08-24,16:00,16:15,Hirsch,21,6,27
2021-08-24,16:15,16:30,Hirsch,25,9,34
2021-08-24,16:30,16:45,Hirsch,23,6,29
2021-08-24,16:45,17:00,Hirsch,23,8,31
2021-08-24,17:00,17:15,Hirsch,26,7,33
2021-08-24,17:15,17:30,Hirsch,27,16,43
2021-08-24,17:30,17:45,Hirsch,34,10,44
2021-08-24,17:45,18:00,Hirsch,34,10,44
2021-08-24,18:00,18:15,Hirsch,26,11,37
2021-08-24,18:15,18:30,Hirsch,32,13,45
2021-08-24,18:30,18:45,Hirsch,28,6,34
2021-08-24,18:45,19:00,Hirsch,26,6,32
2021-08-24,19:00,19:15,Hirsch,31,3,34
2021-08-24,19:15,19:30,Hirsch,15,7,22
2021-08-24,19:30,19:45,Hirsch,10,6,16
2021-08-24,19:45,20:00,Hirsch,17,5,22
2021-08-24,20:00,20:15,Hirsch,17,3,20
2021-08-24,20:15,20:30,Hirsch,11,7,18
2021-08-24,20:30,20:45,Hirsch,7,3,10
2021-08-24,20:45,21:00,Hirsch,10,4,14
2021-08-24,21:00,21:15,Hirsch,7,0,7
2021-08-24,21:15,21:30,Hirsch,5,4,9
2021-08-24,21:30,21:45,Hirsch,2,0,2
2021-08-24,21:45,22:00,Hirsch,7,1,8
2021-08-24,22:00,22:15,Hirsch,2,2,4
2021-08-24,22:15,22:30,Hirsch,5,0,5
2021-08-24,22:30,22:45,Hirsch,3,0,3
2021-08-24,22:45,23:00,Hirsch,6,1,7
2021-08-24,23:00,23:15,Hirsch,4,0,4
2021-08-24,23:15,23:30,Hirsch,3,0,3
2021-08-24,23:30,23:45,Hirsch,2,0,2
2021-08-24,23:45,00:00,Hirsch,1,2,3
2021-08-25,00:00,00:15,Hirsch,0,0,0
2021-08-25,00:15,00:30,Hirsch,1,2,3
2021-08-25,00:30,00:45,Hirsch,0,1,1
2021-08-25,00:45,01:00,Hirsch,0,0,0
2021-08-25,01:00,01:15,Hirsch,1,0,1
2021-08-25,01:15,01:30,Hirsch,0,0,0
2021-08-25,01:30,01:45,Hirsch,0,0,0
2021-08-25,01:45,02:00,Hirsch,0,0,0
2021-08-25,02:00,02:15,Hirsch,0,0,0
2021-08-25,02:15,02:30,Hirsch,0,0,0
2021-08-25,02:30,02:45,Hirsch,0,0,0
2021-08-25,02:45,03:00,Hirsch,0,0,0
2021-08-25,03:00,03:15,Hirsch,0,0,0
2021-08-25,03:15,03:30,Hirsch,0,0,0
2021-08-25,03:30,03:45,Hirsch,2,1,3
2021-08-25,03:45,04:00,Hirsch,0,0,0
2021-08-25,04:00,04:15,Hirsch,0,0,0
2021-08-25,04:15,04:30,Hirsch,0,0,0
2021-08-25,04:30,04:45,Hirsch,1,0,1
2021-08-25,04:45,05:00,Hirsch,0,0,0
2021-08-25,05:00,05:15,Hirsch,1,0,1
2021-08-25,05:15,05:30,Hirsch,1,1,2
2021-08-25,05:30,05:45,Hirsch,1,6,7
2021-08-25,05:45,06:00,Hirsch,1,6,7
2021-08-25,06:00,06:15,Hirsch,2,7,9
2021-08-25,06:15,06:30,Hirsch,1,5,6
2021-08-25,06:30,06:45,Hirsch,4,12,16
2021-08-25,06:45,07:00,Hirsch,2,23,25
2021-08-25,07:00,07:15,Hirsch,2,28,30
2021-08-25,07:15,07:30,Hirsch,5,37,42
2021-08-25,07:30,07:45,Hirsch,6,41,47
2021-08-25,07:45,08:00,Hirsch,9,47,56
2021-08-25,08:00,08:15,Hirsch,5,58,63
2021-08-25,08:15,08:30,Hirsch,5,58,63
2021-08-25,08:30,08:45,Hirsch,9,63,72
2021-08-25,08:45,09:00,Hirsch,8,50,58
2021-08-25,09:00,09:15,Hirsch,10,33,43
2021-08-25,09:15,09:30,Hirsch,7,23,30
2021-08-25,09:30,09:45,Hirsch,10,17,27
2021-08-25,09:45,10:00,Hirsch,4,17,21
2021-08-25,10:00,10:15,Hirsch,8,12,20
2021-08-25,10:15,10:30,Hirsch,3,12,15
2021-08-25,10:30,10:45,Hirsch,2,14,16
2021-08-25,10:45,11:00,Hirsch,7,14,21
2021-08-25,11:00,11:15,Hirsch,4,11,15
2021-08-25,11:15,11:30,Hirsch,4,14,18
2021-08-25,11:30,11:45,Hirsch,9,6,15
2021-08-25,11:45,12:00,Hirsch,11,18,29
2021-08-25,12:00,12:15,Hirsch,20,10,30
2021-08-25,12:15,12:30,Hirsch,4,12,16
2021-08-25,12:30,12:45,Hirsch,14,10,24
2021-08-25,12:45,13:00,Hirsch,7,8,15
2021-08-25,13:00,13:15,Hirsch,17,15,32
2021-08-25,13:15,13:30,Hirsch,8,7,15
2021-08-25,13:30,13:45,Hirsch,18,15,33
2021-08-25,13:45,14:00,Hirsch,18,5,23
2021-08-25,14:00,14:15,Hirsch,13,8,21
2021-08-25,14:15,14:30,Hirsch,24,11,35
2021-08-25,14:30,14:45,Hirsch,16,8,24
2021-08-25,14:45,15:00,Hirsch,12,15,27
2021-08-25,15:00,15:15,Hirsch,13,9,22
2021-08-25,15:15,15:30,Hirsch,18,4,22
2021-08-25,15:30,15:45,Hirsch,30,11,41
2021-08-25,15:45,16:00,Hirsch,31,15,46
2021-08-25,16:00,16:15,Hirsch,25,16,41
2021-08-25,16:15,16:30,Hirsch,37,26,63
2021-08-25,16:30,16:45,Hirsch,35,18,53
2021-08-25,16:45,17:00,Hirsch,28,22,50
2021-08-25,17:00,17:15,Hirsch,52,24,76
2021-08-25,17:15,17:30,Hirsch,41,31,72
2021-08-25,17:30,17:45,Hirsch,59,22,81
2021-08-25,17:45,18:00,Hirsch,45,22,67
2021-08-25,18:00,18:15,Hirsch,53,22,75
2021-08-25,18:15,18:30,Hirsch,45,26,71
2021-08-25,18:30,18:45,Hirsch,40,20,60
2021-08-25,18:45,19:00,Hirsch,15,26,41
2021-08-25,19:00,19:15,Hirsch,34,16,50
2021-08-25,19:15,19:30,Hirsch,21,12,33
2021-08-25,19:30,19:45,Hirsch,28,15,43
2021-08-25,19:45,20:00,Hirsch,24,9,33
2021-08-25,20:00,20:15,Hirsch,21,15,36
2021-08-25,20:15,20:30,Hirsch,18,5,23
2021-08-25,20:30,20:45,Hirsch,11,7,18
2021-08-25,20:45,21:00,Hirsch,8,7,15
2021-08-25,21:00,21:15,Hirsch,15,4,19
2021-08-25,21:15,21:30,Hirsch,10,3,13
2021-08-25,21:30,21:45,Hirsch,12,1,13
2021-08-25,21:45,22:00,Hirsch,12,5,17
2021-08-25,22:00,22:15,Hirsch,6,3,9
2021-08-25,22:15,22:30,Hirsch,8,4,12
2021-08-25,22:30,22:45,Hirsch,7,2,9
2021-08-25,22:45,23:00,Hirsch,6,0,6
2021-08-25,23:00,23:15,Hirsch,2,0,2
2021-08-25,23:15,23:30,Hirsch,6,2,8
2021-08-25,23:30,23:45,Hirsch,3,0,3
2021-08-25,23:45,00:00,Hirsch,3,1,4
2021-08-26,00:00,00:15,Hirsch,2,0,2
2021-08-26,00:15,00:30,Hirsch,6,0,6
2021-08-26,00:30,00:45,Hirsch,0,1,1
2021-08-26,00:45,01:00,Hirsch,3,1,4
2021-08-26,01:00,01:15,Hirsch,0,0,0
2021-08-26,01:15,01:30,Hirsch,1,0,1
2021-08-26,01:30,01:45,Hirsch,0,0,0
2021-08-26,01:45,02:00,Hirsch,1,0,1
2021-08-26,02:00,02:15,Hirsch,0,0,0
2021-08-26,02:15,02:30,Hirsch,0,0,0
2021-08-26,02:30,02:45,Hirsch,0,0,0
2021-08-26,02:45,03:00,Hirsch,0,0,0
2021-08-26,03:00,03:15,Hirsch,0,0,0
2021-08-26,03:15,03:30,Hirsch,0,0,0
2021-08-26,03:30,03:45,Hirsch,0,1,1
2021-08-26,03:45,04:00,Hirsch,0,0,0
2021-08-26,04:00,04:15,Hirsch,0,0,0
2021-08-26,04:15,04:30,Hirsch,2,0,2
2021-08-26,04:30,04:45,Hirsch,0,0,0
2021-08-26,04:45,05:00,Hirsch,0,0,0
2021-08-26,05:00,05:15,Hirsch,1,0,1
2021-08-26,05:15,05:30,Hirsch,3,2,5
2021-08-26,05:30,05:45,Hirsch,0,5,5
2021-08-26,05:45,06:00,Hirsch,0,3,3
2021-08-26,06:00,06:15,Hirsch,2,3,5
2021-08-26,06:15,06:30,Hirsch,1,6,7
2021-08-26,06:30,06:45,Hirsch,0,10,10
2021-08-26,06:45,07:00,Hirsch,3,22,25
2021-08-26,07:00,07:15,Hirsch,3,15,18
2021-08-26,07:15,07:30,Hirsch,6,29,35
2021-08-26,07:30,07:45,Hirsch,2,28,30
2021-08-26,07:45,08:00,Hirsch,8,29,37
2021-08-26,08:00,08:15,Hirsch,3,26,29
2021-08-26,08:15,08:30,Hirsch,5,45,50
2021-08-26,08:30,08:45,Hirsch,5,44,49
2021-08-26,08:45,09:00,Hirsch,7,20,27
2021-08-26,09:00,09:15,Hirsch,3,23,26
2021-08-26,09:15,09:30,Hirsch,5,19,24
2021-08-26,09:30,09:45,Hirsch,9,9,18
2021-08-26,09:45,10:00,Hirsch,8,7,15
2021-08-26,10:00,10:15,Hirsch,4,10,14
2021-08-26,10:15,10:30,Hirsch,1,8,9
2021-08-26,10:30,10:45,Hirsch,3,1,4
2021-08-26,10:45,11:00,Hirsch,1,5,6
2021-08-26,11:00,11:15,Hirsch,3,7,10
2021-08-26,11:15,11:30,Hirsch,0,3,3
2021-08-26,11:30,11:45,Hirsch,4,4,8
2021-08-26,11:45,12:00,Hirsch,4,1,5
2021-08-26,12:00,12:15,Hirsch,1,7,8
2021-08-26,12:15,12:30,Hirsch,5,1,6
2021-08-26,12:30,12:45,Hirsch,4,6,10
2021-08-26,12:45,13:00,Hirsch,0,2,2
2021-08-26,13:00,13:15,Hirsch,8,6,14
2021-08-26,13:15,13:30,Hirsch,7,7,14
2021-08-26,13:30,13:45,Hirsch,4,4,8
2021-08-26,13:45,14:00,Hirsch,9,5,14
2021-08-26,14:00,14:15,Hirsch,9,1,10
2021-08-26,14:15,14:30,Hirsch,7,3,10
2021-08-26,14:30,14:45,Hirsch,9,2,11
2021-08-26,14:45,15:00,Hirsch,7,9,16
2021-08-26,15:00,15:15,Hirsch,6,7,13
2021-08-26,15:15,15:30,Hirsch,11,1,12
2021-08-26,15:30,15:45,Hirsch,6,4,10
2021-08-26,15:45,16:00,Hirsch,12,6,18
2021-08-26,16:00,16:15,Hirsch,16,3,19
2021-08-26,16:15,16:30,Hirsch,20,1,21
2021-08-26,16:30,16:45,Hirsch,13,8,21
2021-08-26,16:45,17:00,Hirsch,17,7,24
2021-08-26,17:00,17:15,Hirsch,22,6,28
2021-08-26,17:15,17:30,Hirsch,27,7,34
2021-08-26,17:30,17:45,Hirsch,22,8,30
2021-08-26,17:45,18:00,Hirsch,28,4,32
2021-08-26,18:00,18:15,Hirsch,32,7,39
2021-08-26,18:15,18:30,Hirsch,39,4,43
2021-08-26,18:30,18:45,Hirsch,23,18,41
2021-08-26,18:45,19:00,Hirsch,15,10,25
2021-08-26,19:00,19:15,Hirsch,31,6,37
2021-08-26,19:15,19:30,Hirsch,9,10,19
2021-08-26,19:30,19:45,Hirsch,15,4,19
2021-08-26,19:45,20:00,Hirsch,9,5,14
2021-08-26,20:00,20:15,Hirsch,12,4,16
2021-08-26,20:15,20:30,Hirsch,10,5,15
2021-08-26,20:30,20:45,Hirsch,7,4,11
2021-08-26,20:45,21:00,Hirsch,7,6,13
2021-08-26,21:00,21:15,Hirsch,1,3,4
2021-08-26,21:15,21:30,Hirsch,5,3,8
2021-08-26,21:30,21:45,Hirsch,6,2,8
2021-08-26,21:45,22:00,Hirsch,4,0,4
2021-08-26,22:00,22:15,Hirsch,1,1,2
2021-08-26,22:15,22:30,Hirsch,2,1,3
2021-08-26,22:30,22:45,Hirsch,2,4,6
2021-08-26,22:45,23:00,Hirsch,6,1,7
2021-08-26,23:00,23:15,Hirsch,3,2,5
2021-08-26,23:15,23:30,Hirsch,5,0,5
2021-08-26,23:30,23:45,Hirsch,0,0,0
2021-08-26,23:45,00:00,Hirsch,1,0,1
2021-08-27,00:00,00:15,Hirsch,0,0,0
2021-08-27,00:15,00:30,Hirsch,2,0,2
2021-08-27,00:30,00:45,Hirsch,0,0,0
2021-08-27,00:45,01:00,Hirsch,1,0,1
2021-08-27,01:00,01:15,Hirsch,0,0,0
2021-08-27,01:15,01:30,Hirsch,0,0,0
2021-08-27,01:30,01:45,Hirsch,0,1,1
2021-08-27,01:45,02:00,Hirsch,0,0,0
2021-08-27,02:00,02:15,Hirsch,0,0,0
2021-08-27,02:15,02:30,Hirsch,0,0,0
2021-08-27,02:30,02:45,Hirsch,0,0,0
2021-08-27,02:45,03:00,Hirsch,0,0,0
2021-08-27,03:00,03:15,Hirsch,1,0,1
2021-08-27,03:15,03:30,Hirsch,0,0,0
2021-08-27,03:30,03:45,Hirsch,0,0,0
2021-08-27,03:45,04:00,Hirsch,0,1,1
2021-08-27,04:00,04:15,Hirsch,0,0,0
2021-08-27,04:15,04:30,Hirsch,0,1,1
2021-08-27,04:30,04:45,Hirsch,0,0,0
2021-08-27,04:45,05:00,Hirsch,0,0,0
2021-08-27,05:00,05:15,Hirsch,1,0,1
2021-08-27,05:15,05:30,Hirsch,0,0,0
2021-08-27,05:30,05:45,Hirsch,0,1,1
2021-08-27,05:45,06:00,Hirsch,0,1,1
2021-08-27,06:00,06:15,Hirsch,0,2,2
2021-08-27,06:15,06:30,Hirsch,0,1,1
2021-08-27,06:30,06:45,Hirsch,0,1,1
2021-08-27,06:45,07:00,Hirsch,2,10,12
2021-08-27,07:00,07:15,Hirsch,1,3,4
2021-08-27,07:15,07:30,Hirsch,1,10,11
2021-08-27,07:30,07:45,Hirsch,1,10,11
2021-08-27,07:45,08:00,Hirsch,4,16,20
2021-08-27,08:00,08:15,Hirsch,5,13,18
2021-08-27,08:15,08:30,Hirsch,1,12,13
2021-08-27,08:30,08:45,Hirsch,7,24,31
2021-08-27,08:45,09:00,Hirsch,0,23,23
2021-08-27,09:00,09:15,Hirsch,2,12,14
2021-08-27,09:15,09:30,Hirsch,7,7,14
2021-08-27,09:30,09:45,Hirsch,4,8,12
2021-08-27,09:45,10:00,Hirsch,4,15,19
2021-08-27,10:00,10:15,Hirsch,5,16,21
2021-08-27,10:15,10:30,Hirsch,6,5,11
2021-08-27,10:30,10:45,Hirsch,2,10,12
2021-08-27,10:45,11:00,Hirsch,4,2,6
2021-08-27,11:00,11:15,Hirsch,6,3,9
2021-08-27,11:15,11:30,Hirsch,3,3,6
2021-08-27,11:30,11:45,Hirsch,4,9,13
2021-08-27,11:45,12:00,Hirsch,9,3,12
2021-08-27,12:00,12:15,Hirsch,5,3,8
2021-08-27,12:15,12:30,Hirsch,9,2,11
2021-08-27,12:30,12:45,Hirsch,2,4,6
2021-08-27,12:45,13:00,Hirsch,4,4,8
2021-08-27,13:00,13:15,Hirsch,4,7,11
2021-08-27,13:15,13:30,Hirsch,2,3,5
2021-08-27,13:30,13:45,Hirsch,6,8,14
2021-08-27,13:45,14:00,Hirsch,6,4,10
2021-08-27,14:00,14:15,Hirsch,9,7,16
2021-08-27,14:15,14:30,Hirsch,7,7,14
2021-08-27,14:30,14:45,Hirsch,12,5,17
2021-08-27,14:45,15:00,Hirsch,9,6,15
2021-08-27,15:00,15:15,Hirsch,6,10,16
2021-08-27,15:15,15:30,Hirsch,10,6,16
2021-08-27,15:30,15:45,Hirsch,9,8,17
2021-08-27,15:45,16:00,Hirsch,10,8,18
2021-08-27,16:00,16:15,Hirsch,12,5,17
2021-08-27,16:15,16:30,Hirsch,11,10,21
2021-08-27,16:30,16:45,Hirsch,12,9,21
2021-08-27,16:45,17:00,Hirsch,14,7,21
2021-08-27,17:00,17:15,Hirsch,18,7,25
2021-08-27,17:15,17:30,Hirsch,14,9,23
2021-08-27,17:30,17:45,Hirsch,19,12,31
2021-08-27,17:45,18:00,Hirsch,13,10,23
2021-08-27,18:00,18:15,Hirsch,16,16,32
2021-08-27,18:15,18:30,Hirsch,10,8,18
2021-08-27,18:30,18:45,Hirsch,15,7,22
2021-08-27,18:45,19:00,Hirsch,9,6,15
2021-08-27,19:00,19:15,Hirsch,6,15,21
2021-08-27,19:15,19:30,Hirsch,12,9,21
2021-08-27,19:30,19:45,Hirsch,13,10,23
2021-08-27,19:45,20:00,Hirsch,20,12,32
2021-08-27,20:00,20:15,Hirsch,10,4,14
2021-08-27,20:15,20:30,Hirsch,7,3,10
2021-08-27,20:30,20:45,Hirsch,7,2,9
2021-08-27,20:45,21:00,Hirsch,1,3,4
2021-08-27,21:00,21:15,Hirsch,3,4,7
2021-08-27,21:15,21:30,Hirsch,2,1,3
2021-08-27,21:30,21:45,Hirsch,1,0,1
2021-08-27,21:45,22:00,Hirsch,4,0,4
2021-08-27,22:00,22:15,Hirsch,3,0,3
2021-08-27,22:15,22:30,Hirsch,4,0,4
2021-08-27,22:30,22:45,Hirsch,5,0,5
2021-08-27,22:45,23:00,Hirsch,0,0,0
2021-08-27,23:00,23:15,Hirsch,3,1,4
2021-08-27,23:15,23:30,Hirsch,3,1,4
2021-08-27,23:30,23:45,Hirsch,3,0,3
2021-08-27,23:45,00:00,Hirsch,1,1,2
2021-08-28,00:00,00:15,Hirsch,3,0,3
2021-08-28,00:15,00:30,Hirsch,0,0,0
2021-08-28,00:30,00:45,Hirsch,2,0,2
2021-08-28,00:45,01:00,Hirsch,0,1,1
2021-08-28,01:00,01:15,Hirsch,0,0,0
2021-08-28,01:15,01:30,Hirsch,2,0,2
2021-08-28,01:30,01:45,Hirsch,5,0,5
2021-08-28,01:45,02:00,Hirsch,2,0,2
2021-08-28,02:00,02:15,Hirsch,0,0,0
2021-08-28,02:15,02:30,Hirsch,0,0,0
2021-08-28,02:30,02:45,Hirsch,0,0,0
2021-08-28,02:45,03:00,Hirsch,0,0,0
2021-08-28,03:00,03:15,Hirsch,1,0,1
2021-08-28,03:15,03:30,Hirsch,0,0,0
2021-08-28,03:30,03:45,Hirsch,0,0,0
2021-08-28,03:45,04:00,Hirsch,0,0,0
2021-08-28,04:00,04:15,Hirsch,0,0,0
2021-08-28,04:15,04:30,Hirsch,0,0,0
2021-08-28,04:30,04:45,Hirsch,0,0,0
2021-08-28,04:45,05:00,Hirsch,0,0,0
2021-08-28,05:00,05:15,Hirsch,1,0,1
2021-08-28,05:15,05:30,Hirsch,1,0,1
2021-08-28,05:30,05:45,Hirsch,0,1,1
2021-08-28,05:45,06:00,Hirsch,0,0,0
2021-08-28,06:00,06:15,Hirsch,0,0,0
2021-08-28,06:15,06:30,Hirsch,0,1,1
2021-08-28,06:30,06:45,Hirsch,0,1,1
2021-08-28,06:45,07:00,Hirsch,0,0,0
2021-08-28,07:00,07:15,Hirsch,0,1,1
2021-08-28,07:15,07:30,Hirsch,0,2,2
2021-08-28,07:30,07:45,Hirsch,2,2,4
2021-08-28,07:45,08:00,Hirsch,0,1,1
2021-08-28,08:00,08:15,Hirsch,1,2,3
2021-08-28,08:15,08:30,Hirsch,1,1,2
2021-08-28,08:30,08:45,Hirsch,0,1,1
2021-08-28,08:45,09:00,Hirsch,5,3,8
2021-08-28,09:00,09:15,Hirsch,0,3,3
2021-08-28,09:15,09:30,Hirsch,0,3,3
2021-08-28,09:30,09:45,Hirsch,2,1,3
2021-08-28,09:45,10:00,Hirsch,4,2,6
2021-08-28,10:00,10:15,Hirsch,2,1,3
2021-08-28,10:15,10:30,Hirsch,4,4,8
2021-08-28,10:30,10:45,Hirsch,2,5,7
2021-08-28,10:45,11:00,Hirsch,2,1,3
2021-08-28,11:00,11:15,Hirsch,0,8,8
2021-08-28,11:15,11:30,Hirsch,0,4,4
2021-08-28,11:30,11:45,Hirsch,7,4,11
2021-08-28,11:45,12:00,Hirsch,3,4,7
2021-08-28,12:00,12:15,Hirsch,3,8,11
2021-08-28,12:15,12:30,Hirsch,4,4,8
2021-08-28,12:30,12:45,Hirsch,3,8,11
2021-08-28,12:45,13:00,Hirsch,11,8,19
2021-08-28,13:00,13:15,Hirsch,6,3,9
2021-08-28,13:15,13:30,Hirsch,8,6,14
2021-08-28,13:30,13:45,Hirsch,2,8,10
2021-08-28,13:45,14:00,Hirsch,8,14,22
2021-08-28,14:00,14:15,Hirsch,9,1,10
2021-08-28,14:15,14:30,Hirsch,3,9,12
2021-08-28,14:30,14:45,Hirsch,4,2,6
2021-08-28,14:45,15:00,Hirsch,8,3,11
2021-08-28,15:00,15:15,Hirsch,7,4,11
2021-08-28,15:15,15:30,Hirsch,4,4,8
2021-08-28,15:30,15:45,Hirsch,5,14,19
2021-08-28,15:45,16:00,Hirsch,9,2,11
2021-08-28,16:00,16:15,Hirsch,6,5,11
2021-08-28,16:15,16:30,Hirsch,0,5,5
2021-08-28,16:30,16:45,Hirsch,3,1,4
2021-08-28,16:45,17:00,Hirsch,2,5,7
2021-08-28,17:00,17:15,Hirsch,9,3,12
2021-08-28,17:15,17:30,Hirsch,3,7,10
2021-08-28,17:30,17:45,Hirsch,10,6,16
2021-08-28,17:45,18:00,Hirsch,6,3,9
2021-08-28,18:00,18:15,Hirsch,6,8,14
2021-08-28,18:15,18:30,Hirsch,2,1,3
2021-08-28,18:30,18:45,Hirsch,2,3,5
2021-08-28,18:45,19:00,Hirsch,2,0,2
2021-08-28,19:00,19:15,Hirsch,5,1,6
2021-08-28,19:15,19:30,Hirsch,1,1,2
2021-08-28,19:30,19:45,Hirsch,4,2,6
2021-08-28,19:45,20:00,Hirsch,7,4,11
2021-08-28,20:00,20:15,Hirsch,2,1,3
2021-08-28,20:15,20:30,Hirsch,2,0,2
2021-08-28,20:30,20:45,Hirsch,2,0,2
2021-08-28,20:45,21:00,Hirsch,0,0,0
2021-08-28,21:00,21:15,Hirsch,0,2,2
2021-08-28,21:15,21:30,Hirsch,3,1,4
2021-08-28,21:30,21:45,Hirsch,0,0,0
2021-08-28,21:45,22:00,Hirsch,0,0,0
2021-08-28,22:00,22:15,Hirsch,3,0,3
2021-08-28,22:15,22:30,Hirsch,2,0,2
2021-08-28,22:30,22:45,Hirsch,1,2,3
2021-08-28,22:45,23:00,Hirsch,2,0,2
2021-08-28,23:00,23:15,Hirsch,0,0,0
2021-08-28,23:15,23:30,Hirsch,3,0,3
2021-08-28,23:30,23:45,Hirsch,0,0,0
2021-08-28,23:45,00:00,Hirsch,0,1,1
2021-08-29,00:00,00:15,Hirsch,0,1,1
2021-08-29,00:15,00:30,Hirsch,4,0,4
2021-08-29,00:30,00:45,Hirsch,0,1,1
2021-08-29,00:45,01:00,Hirsch,2,0,2
2021-08-29,01:00,01:15,Hirsch,1,0,1
2021-08-29,01:15,01:30,Hirsch,0,0,0
2021-08-29,01:30,01:45,Hirsch,0,0,0
2021-08-29,01:45,02:00,Hirsch,0,0,0
2021-08-29,02:00,02:15,Hirsch,0,0,0
2021-08-29,02:15,02:30,Hirsch,0,0,0
2021-08-29,02:30,02:45,Hirsch,0,0,0
2021-08-29,02:45,03:00,Hirsch,0,0,0
2021-08-29,03:00,03:15,Hirsch,0,0,0
2021-08-29,03:15,03:30,Hirsch,0,0,0
2021-08-29,03:30,03:45,Hirsch,1,0,1
2021-08-29,03:45,04:00,Hirsch,0,0,0
2021-08-29,04:00,04:15,Hirsch,0,0,0
2021-08-29,04:15,04:30,Hirsch,0,0,0
2021-08-29,04:30,04:45,Hirsch,0,0,0
2021-08-29,04:45,05:00,Hirsch,0,0,0
2021-08-29,05:00,05:15,Hirsch,0,0,0
2021-08-29,05:15,05:30,Hirsch,0,2,2
2021-08-29,05:30,05:45,Hirsch,0,0,0
2021-08-29,05:45,06:00,Hirsch,0,0,0
2021-08-29,06:00,06:15,Hirsch,1,0,1
2021-08-29,06:15,06:30,Hirsch,1,0,1
2021-08-29,06:30,06:45,Hirsch,0,0,0
2021-08-29,06:45,07:00,Hirsch,0,0,0
2021-08-29,07:00,07:15,Hirsch,0,1,1
2021-08-29,07:15,07:30,Hirsch,0,0,0
2021-08-29,07:30,07:45,Hirsch,2,0,2
2021-08-29,07:45,08:00,Hirsch,0,0,0
2021-08-29,08:00,08:15,Hirsch,1,1,2
2021-08-29,08:15,08:30,Hirsch,1,0,1
2021-08-29,08:30,08:45,Hirsch,0,0,0
2021-08-29,08:45,09:00,Hirsch,0,0,0
2021-08-29,09:00,09:15,Hirsch,0,1,1
2021-08-29,09:15,09:30,Hirsch,0,1,1
2021-08-29,09:30,09:45,Hirsch,1,1,2
2021-08-29,09:45,10:00,Hirsch,1,3,4
2021-08-29,10:00,10:15,Hirsch,5,0,5
2021-08-29,10:15,10:30,Hirsch,2,4,6
2021-08-29,10:30,10:45,Hirsch,0,1,1
2021-08-29,10:45,11:00,Hirsch,0,1,1
2021-08-29,11:00,11:15,Hirsch,7,0,7
2021-08-29,11:15,11:30,Hirsch,7,3,10
2021-08-29,11:30,11:45,Hirsch,4,3,7
2021-08-29,11:45,12:00,Hirsch,1,2,3
2021-08-29,12:00,12:15,Hirsch,5,5,10
2021-08-29,12:15,12:30,Hirsch,4,7,11
2021-08-29,12:30,12:45,Hirsch,4,5,9
2021-08-29,12:45,13:00,Hirsch,5,4,9
2021-08-29,13:00,13:15,Hirsch,4,3,7
2021-08-29,13:15,13:30,Hirsch,4,7,11
2021-08-29,13:30,13:45,Hirsch,1,5,6
2021-08-29,13:45,14:00,Hirsch,5,4,9
2021-08-29,14:00,14:15,Hirsch,1,2,3
2021-08-29,14:15,14:30,Hirsch,7,4,11
2021-08-29,14:30,14:45,Hirsch,4,8,12
2021-08-29,14:45,15:00,Hirsch,5,5,10
2021-08-29,15:00,15:15,Hirsch,6,3,9
2021-08-29,15:15,15:30,Hirsch,8,7,15
2021-08-29,15:30,15:45,Hirsch,6,3,9
2021-08-29,15:45,16:00,Hirsch,8,3,11
2021-08-29,16:00,16:15,Hirsch,4,8,12
2021-08-29,16:15,16:30,Hirsch,9,10,19
2021-08-29,16:30,16:45,Hirsch,7,5,12
2021-08-29,16:45,17:00,Hirsch,3,8,11
2021-08-29,17:00,17:15,Hirsch,1,3,4
2021-08-29,17:15,17:30,Hirsch,12,3,15
2021-08-29,17:30,17:45,Hirsch,7,6,13
2021-08-29,17:45,18:00,Hirsch,9,6,15
2021-08-29,18:00,18:15,Hirsch,12,2,14
2021-08-29,18:15,18:30,Hirsch,2,4,6
2021-08-29,18:30,18:45,Hirsch,4,5,9
2021-08-29,18:45,19:00,Hirsch,8,7,15
2021-08-29,19:00,19:15,Hirsch,5,4,9
2021-08-29,19:15,19:30,Hirsch,2,0,2
2021-08-29,19:30,19:45,Hirsch,10,3,13
2021-08-29,19:45,20:00,Hirsch,5,6,11
2021-08-29,20:00,20:15,Hirsch,2,1,3
2021-08-29,20:15,20:30,Hirsch,1,5,6
